"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000002822.15|MAD1L1"	2095.49807046244	1.27546371423329	0.263172652472026	4.84649032584745	1.25664712811204e-06	0.000206530603261466
"ENSG00000002834.17|LASP1"	2645.69008484146	0.283380312312698	0.291107137251819	0.973457109255152	0.330326167186121	0.688463819751751
"ENSG00000002919.14|SNX11"	645.813117402635	-0.433327034294289	0.321949456416867	-1.34594740154867	0.178319480230511	0.516760702417151
"ENSG00000002933.7|TMEM176A"	1998.00171540841	-0.853362429480317	1.56949879218445	-0.543716525128762	0.586636558991064	0.86305256329398
"ENSG00000003056.7|M6PR"	1838.85338979711	0.813489362948375	0.361002789265995	2.25341572734768	0.0242329488088014	0.165519138778883
"ENSG00000003096.14|KLHL13"	4.95566426709057	-5.82395997553515	3.91536555551744	-1.48746263738469	0.136892664132124	NA
"ENSG00000003147.17|ICA1"	67.7043465456826	2.29157735814188	0.847278605312237	2.70463262470483	0.00683799672218098	0.0774366823232278
"ENSG00000003249.13|DBNDD1"	108.944644329419	0.585299694924549	1.21840582462146	0.480381563430552	0.630956101460874	0.884048353795856
"ENSG00000003393.14|ALS2"	36.7737047656072	1.48637109416076	1.36705535892895	1.08727937347416	0.276913361473429	0.636286077920064
"ENSG00000003400.14|CASP10"	221.888410777673	1.0520372819487	0.611912939438902	1.71925974128505	0.085567087027078	0.347274463890382
"ENSG00000003402.19|CFLAR"	2379.81207634496	-0.349232907098202	0.27850295014183	-1.25396483922469	0.209854785719388	0.560573893086207
"ENSG00000003436.15|TFPI"	37.3782454291309	-3.89556975982275	2.01434586549118	-1.93391305165603	0.0531238191334179	0.265150023003433
"ENSG00000003509.15|NDUFAF7"	126.292719107057	-1.3169620614298	0.677360095017523	-1.94425693381853	0.0518644752007401	0.261239640963728
"ENSG00000003756.16|RBM5"	809.222668646558	0.320508544330673	0.311056558839785	1.03038671014089	0.302828509344212	0.660784573770248
"ENSG00000003987.13|MTMR7"	4.97583376468634	1.64316127355206	3.26192513987289	0.503739725190656	0.614444288817649	NA
"ENSG00000004059.10|ARF5"	5082.44951986686	-0.201846508717721	0.252770952901677	-0.798535220920876	0.424559962553699	0.76520905316926
"ENSG00000004139.13|SARM1"	77.206135172716	1.20743523202479	0.880577728224566	1.37118529497588	0.170317201023742	0.504965002551702
"ENSG00000004142.11|POLDIP2"	1984.67262406528	-0.260071467077153	0.257624325783877	-1.00949887509974	0.312735440841744	0.671827031114282
"ENSG00000004399.12|PLXND1"	594.865905040755	-0.51672298639649	0.382553493442462	-1.35072086715687	0.176784865225145	0.514386518125877
"ENSG00000004455.16|AK2"	1157.17550511048	0.630695500631947	0.329388226684303	1.91474815897542	0.0555246286355009	0.272864867357323
"ENSG00000004468.12|CD38"	289.113876848657	1.2601098268855	0.524851509058771	2.4008882610346	0.0163553298536934	0.132152391549711
"ENSG00000004478.7|FKBP4"	535.190274757959	0.853584519375634	0.30136217446822	2.83242089317234	0.00461969954422841	0.0599051227565998
"ENSG00000004487.15|KDM1A"	378.926265879954	-0.553551142320434	0.38819157106632	-1.42597414158141	0.153875806309193	0.479025210736409
"ENSG00000004534.14|RBM6"	1009.22895091211	0.31331127805489	0.303656879979027	1.03179377353983	0.302168736747701	0.660610806532069
"ENSG00000004660.14|CAMKK1"	109.659812522659	-1.79546974423819	1.13074509416023	-1.58786427950116	0.112317032350525	0.402553536360627
"ENSG00000004700.15|RECQL"	139.576031260803	0.772440063565259	0.596658968677553	1.29460898790696	0.19545515026383	0.541997913638194
"ENSG00000004766.15|VPS50"	59.3993112201816	1.72684435852258	1.09682075737077	1.57440889672991	0.115392948339476	0.409253477737026
"ENSG00000004776.12|HSPB6"	7.54203043535197	-2.24798371412058	3.75615436809572	-0.598480119245007	NA	NA
"ENSG00000004777.18|ARHGAP33"	61.3365814232349	-0.216434135798574	0.983253740625958	-0.220120327903139	0.825777443668618	0.954301173673728
"ENSG00000004779.9|NDUFAB1"	661.212364368094	0.384303168925604	0.298731077671086	1.28645192164685	0.19828538779759	0.546304776882806
"ENSG00000004799.7|PDK4"	48.3842542912766	-2.21416542131206	1.9686832546276	-1.1246935819195	0.26071890232458	0.617914149329727
"ENSG00000004809.13|SLC22A16"	22.9215708267094	3.46364579052546	1.49862561627374	2.31121485774255	0.0208209900940879	0.150908083737526
"ENSG00000004838.13|ZMYND10"	11.837918601599	4.71552158730879	2.99173103391304	1.57618500254721	0.114983173799516	0.408345234286452
"ENSG00000004848.7|ARX"	2.98629396538856	0	4.0804558717784	0	1	NA
"ENSG00000004864.13|SLC25A13"	172.016444405067	-0.492181798225751	0.612582188645007	-0.803454307599812	0.42171219646408	0.763036946383487
"ENSG00000004866.20|ST7"	53.7654562840613	0.787172143907369	0.957663300035991	0.821971713730479	0.411092995866984	0.756684509884707
"ENSG00000004897.11|CDC27"	189.534645075249	-1.22028525013397	0.462582278766725	-2.63798529720448	0.00834001977293768	0.087529029111371
"ENSG00000004939.13|SLC4A1"	29.3435793231463	6.43772516104141	3.91254383720178	1.64540652550122	NA	NA
"ENSG00000004961.14|HCCS"	281.2361496834	-0.221083431633797	0.516331628553923	-0.428181074734818	0.66851929374711	0.899729482749621
"ENSG00000004975.11|DVL2"	1080.17577578176	-0.269842447549801	0.347246159358828	-0.77709267698756	0.437104094140266	0.775074638082271
"ENSG00000005001.9|PRSS22"	22.0408250194429	-1.16973478443039	2.19897790571798	-0.531944764605745	0.594764252073216	0.866782311596235
"ENSG00000005007.12|UPF1"	369.479213700346	-0.105396849412137	0.684050501818868	-0.154077585107957	0.877548561712891	0.966561101349423
"ENSG00000005020.12|SKAP2"	536.597044837422	1.78364465964819	0.50178472993451	3.55460131256083	0.000378552635306558	0.0113012848540396
"ENSG00000005022.5|SLC25A5"	2734.05300862277	-0.762533072684386	0.204757517682497	-3.72407851645669	0.000196029914896098	0.00723892875375438
"ENSG00000005059.15|MCUB"	2048.14914084798	-0.566048301556671	0.302345435046536	-1.87219066651212	0.0611802298967964	0.287116639686408
"ENSG00000005075.15|POLR2J"	1311.83802498336	-0.383223785584854	0.290772346575803	-1.31795127734043	0.187519958638231	0.530850708276157
"ENSG00000005100.12|DHX33"	90.7692388931396	0.423090178052092	1.12832629650242	0.3749714771016	0.70768167953812	0.915074189959093
"ENSG00000005102.12|MEOX1"	58.4119716031183	5.221602338174	1.32385591412019	3.94423764888658	8.00542399587726e-05	0.00373165115035893
"ENSG00000005156.11|LIG3"	287.204490745095	0.314053915710319	0.474928418023483	0.661265790363362	0.508441876146868	0.821574850655625
"ENSG00000005175.9|RPAP3"	199.841758533792	0.328392504606502	0.445783654706845	0.736663404185286	0.461327066872773	0.792209127922776
"ENSG00000005187.11|ACSM3"	40.3094850871248	-3.97968268173099	1.92844427458947	-2.06367522990945	0.0390485194269713	0.221801712955676
"ENSG00000005189.19|REXO5"	26.0455064375303	0.381514084374834	1.13365331084658	0.336535059461812	0.736467418073996	0.924392913575105
"ENSG00000005194.14|CIAPIN1"	922.368179567044	-0.127809440236874	0.326415339370021	-0.391554638588815	0.695387309972481	0.9105920698189
"ENSG00000005206.16|SPPL2B"	747.167005507949	0.0212516416746147	0.443978251989474	0.0478664024181043	0.961822715670253	0.99057133420577
"ENSG00000005238.19|FAM214B"	684.404756036282	-0.750983907165815	0.490680826438246	-1.53049368693914	0.125894574927215	0.429858923428927
"ENSG00000005243.9|COPZ2"	87.4515412841498	0.0591858391206447	1.09644487690758	0.0539797671247939	0.956951284230702	0.98947446965922
"ENSG00000005249.12|PRKAR2B"	261.786561880059	0.211640969163791	1.09134948295598	0.193925935247205	0.846233875788461	0.960823486525621
"ENSG00000005302.17|MSL3"	503.212345573383	0.561745586949429	0.306170252534296	1.83474907277775	0.0665428775754331	0.299837918119716
"ENSG00000005339.14|CREBBP"	587.54736752102	0.127466160909033	0.64680193838194	0.197071395963819	0.843771667173949	0.960285702413091
"ENSG00000005379.15|TSPOAP1"	386.584157788905	1.73097148833434	0.750835527570764	2.30539369112525	0.0211445345147249	0.151840616771957
"ENSG00000005381.7|MPO"	177.943904824589	-0.772908803888973	1.35683733114204	-0.569639990107303	0.56892189935747	0.854427971696353
"ENSG00000005436.13|GCFC2"	144.210754747894	-0.56191244643706	0.748612195066809	-0.750605520641983	0.452890097711208	0.786146987991298
"ENSG00000005448.16|WDR54"	791.746454685796	0.749302227938902	0.615372644163363	1.21763980743347	0.223360880145261	0.577586237027697
"ENSG00000005469.11|CROT"	37.8964972487742	1.42939077813321	0.87550651183788	1.63264437077984	0.102543813522835	0.383654887392875
"ENSG00000005471.15|ABCB4"	35.2851604384213	0.175713361420006	1.31598684090633	0.133522126481896	0.893780466539951	0.970542886044543
"ENSG00000005483.20|KMT2E"	3413.1141651767	-0.808946183263208	0.301510676103957	-2.68297691384001	0.00729700273506357	0.0803375812171156
"ENSG00000005486.16|RHBDD2"	4358.56100826073	-1.76970076043044	0.26567584724593	-6.66112775690999	2.71734295173893e-11	4.81332014851356e-08
"ENSG00000005513.9|SOX8"	6.13680663564733	0.762726052115181	3.40568067152724	0.223957007623132	0.822790756461789	NA
"ENSG00000005700.14|IBTK"	89.5470651702853	0.0332956160322749	0.737948526628312	0.0451191578149801	0.964012331243607	0.99100200889205
"ENSG00000005801.16|ZNF195"	176.420257235348	0.789884145771725	0.561685132472853	1.40627568740197	0.159642276723575	0.4880186338499
"ENSG00000005810.17|MYCBP2"	996.255051470541	0.606593120381788	0.392686778659396	1.54472509222911	0.122412772825615	0.422386951649517
"ENSG00000005812.10|FBXL3"	148.427367831678	-1.73520539207166	0.405935459906791	-4.27458441908496	1.91494140013144e-05	0.00143726741446718
"ENSG00000005844.17|ITGAL"	3953.04206753245	0.799799914650895	0.388425318366741	2.05908285797103	0.0394863016823857	0.222867900755017
"ENSG00000005882.11|PDK2"	519.083826406659	0.0317482895779083	0.384378553418531	0.0825964125613927	0.934172453890919	0.983522611564437
"ENSG00000005884.17|ITGA3"	10.6964572274972	7.12477466358474	2.03978985113809	3.49289641754493	0.000477811811298911	0.0131106297688937
"ENSG00000005889.15|ZFX"	248.405530241397	0.389927106852473	0.532976984933992	0.731602147700176	0.464411436983884	0.793956796610948
"ENSG00000005893.15|LAMP2"	504.689378295202	-0.132583080414726	0.488460979891233	-0.271430238796656	0.786060147480011	0.941421439414823
"ENSG00000005961.17|ITGA2B"	3411.80910938456	-0.637989389793712	1.37048167129462	-0.465522015475798	0.641557674881834	0.887748805989347
"ENSG00000006007.11|GDE1"	933.916251420203	-0.751061901979683	0.343007569073845	-2.1896365261199	0.0285506077994983	0.183381865245609
"ENSG00000006015.17|C19orf60"	2945.89243083223	-0.124715865475613	0.359675277253158	-0.346745726945897	0.728782353828984	0.92139751464493
"ENSG00000006016.10|CRLF1"	4.27907686700229	-2.25622652546517	2.10852534093907	-1.07004951833319	0.284597020116645	NA
"ENSG00000006025.11|OSBPL7"	289.997540360234	-0.704866676978364	0.759114748270403	-0.928537719210909	0.353128711360549	0.70821209164799
"ENSG00000006062.14|MAP3K14"	651.725638310736	-0.651484059609459	0.360487063248957	-1.80723284141693	0.070725982335626	0.309926775809387
"ENSG00000006118.14|TMEM132A"	46.7965497763323	2.15294305126985	1.73167406094143	1.24327268036769	0.213767367908235	0.565709596081628
"ENSG00000006125.17|AP2B1"	729.298303113725	0.784482109264133	0.331657791049229	2.36533598919041	0.0180137201144437	0.139472912124556
"ENSG00000006194.9|ZNF263"	781.874089775307	-0.542130742274854	0.399549823904222	-1.35685391368064	0.174827632862113	0.511828024336359
"ENSG00000006282.20|SPATA20"	773.441977243753	-0.28730661100569	0.301394765270942	-0.953256805065649	0.340459971264191	0.699074299574155
"ENSG00000006327.13|TNFRSF12A"	113.50144025003	-3.10858255686965	1.23116700308255	-2.5249073026539	0.0115728811002862	0.106891581981902
"ENSG00000006432.15|MAP3K9"	44.0821277786993	-0.278270547153748	1.35057229242756	-0.206038987112327	0.836760457292382	0.958644936447354
"ENSG00000006451.7|RALA"	565.7099124344	-0.724558413344992	0.280538152967233	-2.58274464874523	0.00980178398498189	0.0967633075387906
"ENSG00000006453.13|BAIAP2L1"	17.8667890801283	-2.51982226431424	2.29194110228038	-1.09942714575306	NA	NA
"ENSG00000006459.10|KDM7A"	244.318007203291	-0.426334151632184	0.488085604864893	-0.87348233052314	0.382400233065777	0.73371082309125
"ENSG00000006530.15|AGK"	314.980225568652	-0.0933248381840533	0.504208161485502	-0.185091883298951	0.853156967803063	0.96139263191132
"ENSG00000006534.15|ALDH3B1"	1174.79494069521	-1.20468394022939	0.642477973765178	-1.87505874041013	0.0607846429074211	0.285933543000917
"ENSG00000006555.10|TTC22"	115.297819735078	0.946164230762249	0.61478466108994	1.53901730255406	0.12380007221773	0.424991069232266
"ENSG00000006576.16|PHTF2"	281.626443734163	-0.994991716803684	0.469658180476806	-2.11854441839712	0.0341289872626348	0.205159998092355
"ENSG00000006607.13|FARP2"	80.1675100094305	-0.495693593336078	0.670456812470234	-0.739337096911197	0.459702328360808	0.790739589849806
"ENSG00000006625.17|GGCT"	135.53049632091	0.775095967795795	0.470329449500446	1.64798519127189	0.0993557100532972	0.376498390698755
"ENSG00000006634.7|DBF4"	262.013224572413	-1.44498881793079	0.664674993266799	-2.17397800815229	0.0297067868369263	0.187699254383053
"ENSG00000006638.11|TBXA2R"	436.215873937252	-0.988382777854936	0.79120197720867	-1.2492167693285	0.211585800139418	0.562186029798356
"ENSG00000006652.13|IFRD1"	635.884146040961	-0.261654539745475	0.435958433780783	-0.60018230975902	0.548384741951674	0.843902834421512
"ENSG00000006695.10|COX10"	141.746262732259	0.205273586630327	0.593121453046001	0.346090308445489	0.729274846644951	0.92139751464493
"ENSG00000006704.10|GTF2IRD1"	13.9251015473017	4.25031841110719	1.95504270098287	2.17402842862225	0.0297030002657999	0.187699254383053
"ENSG00000006712.14|PAF1"	716.19113219999	-0.198600066661036	0.396635731075239	-0.500711486891643	0.616574186863802	0.878568616998814
"ENSG00000006715.15|VPS41"	220.622166344446	1.76413288659845	0.609452091012283	2.89462110740859	0.00379616440298928	0.0532732860144851
"ENSG00000006740.16|ARHGAP44"	6.37204565541781	-4.02368794763551	2.17727239212544	-1.84804067795468	0.0645964584308949	NA
"ENSG00000006744.18|ELAC2"	878.788539697316	0.226745766142943	0.486041519694185	0.466515219287459	0.640846756357134	0.887597283422591
"ENSG00000006747.14|SCIN"	4.48543047067181	-2.64609818458087	3.78818437478026	-0.698513568187759	0.484856075574765	NA
"ENSG00000006756.15|ARSD"	198.285545461708	0.980088563773737	0.812965114285688	1.20557271960543	0.227982283198954	0.582296217979332
"ENSG00000006757.11|PNPLA4"	97.303747284981	2.51117732420332	1.20113423207212	2.0906716811086	0.0365575052307094	0.213714612536843
"ENSG00000006831.9|ADIPOR2"	349.749134481739	-0.0878262474100988	0.437659373450729	-0.200672606912613	0.840954580503225	0.960039036049871
"ENSG00000006837.11|CDKL3"	13.4925228483447	-0.820718250610657	1.7036202453053	-0.481749528906062	0.629983887000628	0.883969564618398
"ENSG00000007001.12|UPP2"	1.67154072968682	-3.60722323492175	3.92727527615356	-0.918505320170664	0.358354374944981	NA
"ENSG00000007038.10|PRSS21"	64.6641710484479	-0.381701698069647	1.22756144660643	-0.310943048207366	0.755843917714186	0.931449939911568
"ENSG00000007047.14|MARK4"	265.450113015018	0.86192251814223	0.931734853033693	0.925072745036684	0.35492806909484	0.709337094545766
"ENSG00000007080.10|CCDC124"	1770.56646912737	-0.239545719982755	0.292844786575411	-0.817995508078028	0.41335975219988	0.757881675626278
"ENSG00000007129.17|CEACAM21"	190.778299770727	0.032584217032797	0.743083398787436	0.0438500134520136	0.965023960427521	0.991508601966105
"ENSG00000007168.12|PAFAH1B1"	288.369471133062	-0.0888717263240266	0.476256632745224	-0.186604700519875	0.851970581005937	0.961354421918685
"ENSG00000007202.14|KIAA0100"	221.294309908627	0.356715010442345	0.380426332916367	0.937671710861208	0.348413146103082	0.703900288344538
"ENSG00000007237.18|GAS7"	931.759293887446	0.238645324744059	0.566251490697445	0.42144758762599	0.67342827602313	0.901935012797919
"ENSG00000007255.10|TRAPPC6A"	2055.25153022418	0.207246290988947	0.494485521739446	0.419114982901662	0.675132101207719	0.903081181515319
"ENSG00000007264.14|MATK"	3012.94588737262	0.348064081843244	0.496713384323654	0.700734252041915	0.483468876131768	0.808079348216885
"ENSG00000007312.12|CD79B"	3398.1847855416	1.73159236496812	0.498173407312241	3.47588277405343	0.000509174798460379	0.013642461574883
"ENSG00000007314.12|SCN4A"	1.38457766331066	-4.40190809876868	3.92978507341071	-1.12013965561435	0.262654254134539	NA
"ENSG00000007341.18|ST7L"	147.016278048399	-0.209335917403429	0.443337608529817	-0.472181726467156	0.63679708180689	0.885616250385191
"ENSG00000007350.16|TKTL1"	234.69478179303	2.5612340152874	1.21307556929726	2.11135569795633	0.034741749946688	0.207746803319617
"ENSG00000007376.7|RPUSD1"	1257.08133973776	-0.288094017121861	0.295755512825534	-0.974095171953084	0.330009286533888	0.688410037096939
"ENSG00000007392.16|LUC7L"	465.412175672389	0.256623018705289	0.406559284025138	0.631206883691338	0.527905261626797	0.833336536375324
"ENSG00000007402.11|CACNA2D2"	149.141559161034	-2.57196728421552	0.727324076923806	-3.53620533929466	0.000405919048999931	0.0118238518106691
"ENSG00000007516.13|BAIAP3"	76.2860215655205	1.38441760531459	1.58577095851958	0.873024945927264	0.382649480793014	0.733865153038937
"ENSG00000007520.3|TSR3"	1452.31254860406	0.437973824311975	0.333014317173719	1.31518016411139	0.188449359960801	0.53223885785424
"ENSG00000007541.16|PIGQ"	561.591918180789	0.503356520226036	0.28097996676859	1.79143205835949	0.0732239882784463	0.315923361606222
"ENSG00000007545.15|CRAMP1"	79.6281164964246	-0.347842918005514	1.02419424096222	-0.33962592650269	0.734138250982454	0.923944678733671
"ENSG00000007866.19|TEAD3"	1.7692398483301	-4.23820422700844	3.9325392987607	-1.07772711345671	0.281155554853221	NA
"ENSG00000007923.15|DNAJC11"	205.578027156984	1.00092909212046	0.47648353420159	2.10065830249024	0.0356709721175806	0.210956066201389
"ENSG00000007933.12|FMO3"	1.38457766331066	-4.40190809876868	3.92978507341071	-1.12013965561435	0.262654254134539	NA
"ENSG00000007944.14|MYLIP"	934.475595232247	-0.311579103640728	0.313863717192356	-0.99272100142041	0.320845937403082	0.679801727133772
"ENSG00000007968.6|E2F2"	105.493534913389	1.49349685611246	1.33178053289878	1.12142865826525	0.262105443111811	0.620137277246733
"ENSG00000008018.8|PSMB1"	4179.47593562899	-0.298976147930063	0.227047291795063	-1.31680120721248	0.187905268099281	0.531414898711857
"ENSG00000008056.13|SYN1"	44.5929488421498	-4.07205734815055	1.58730703943942	-2.56538731762234	0.0103060690248835	0.099575365087693
"ENSG00000008083.13|JARID2"	884.492587283977	-0.457969917519109	0.482445120636823	-0.949268420239369	0.3424841107171	0.69935244200736
"ENSG00000008086.11|CDKL5"	17.436620384479	2.55086960515315	1.89558310642773	1.34569125273559	0.178402108543629	0.516824716409691
"ENSG00000008118.9|CAMK1G"	6.84388472392925	6.72547478869944	3.91149743734233	1.71941178447226	0.0855394179476561	NA
"ENSG00000008128.22|CDK11A"	80.7723467378479	0.230602510387431	0.639901669830351	0.360371790322984	0.71856911948669	0.918037889950889
"ENSG00000008130.15|NADK"	1481.8556202024	0.816268434671503	0.533944658130047	1.52875100863486	0.126326181739721	0.430716219205817
"ENSG00000008226.19|DLEC1"	85.1098134590477	1.09479773845251	0.677206966551741	1.61663685184323	0.105956692255952	0.390526533297918
"ENSG00000008256.15|CYTH3"	147.0400124699	-1.20690905338433	0.508206726315345	-2.37483880257704	0.017556615596982	0.137875751651836
"ENSG00000008277.14|ADAM22"	29.7228604259581	0.535780286789199	1.34608458546392	0.398028691937324	0.690609036229821	0.909194618050456
"ENSG00000008282.8|SYPL1"	406.598624163536	-0.224555061272142	0.408654251413793	-0.549498899118911	0.582663119865142	0.861259510177391
"ENSG00000008283.15|CYB561"	671.128230294985	0.089188170320502	0.448983063644526	0.198644843296617	0.842540572692458	0.960285702413091
"ENSG00000008294.20|SPAG9"	302.97041502404	-0.878262725979737	0.467472712474691	-1.87874650764195	0.0602791142063131	0.284659771016097
"ENSG00000008300.16|CELSR3"	113.228092317905	0.676989603522281	1.42138404447278	0.476289012920073	0.633868491774412	0.884643256873227
"ENSG00000008311.14|AASS"	18.1037604038859	1.20595452813135	1.31960139669376	0.913877880966822	0.360781017426201	0.715187310018942
"ENSG00000008323.15|PLEKHG6"	11.1324775498965	0.244194930827717	1.66721104168787	0.146469118019093	0.883551067225466	0.968774260517301
"ENSG00000008324.11|SS18L2"	523.453781531273	-0.375349446263473	0.395353491789364	-0.949402127611537	0.342416128678073	0.69935244200736
"ENSG00000008382.15|MPND"	132.779688909921	1.09066929634336	0.6760560378555	1.61328238381398	0.106683171994837	0.391825010556547
"ENSG00000008394.12|MGST1"	254.767522059515	-0.35641471506372	0.751278687618038	-0.474410789149029	0.635207000759783	0.885073940438324
"ENSG00000008405.11|CRY1"	608.615414781592	-0.808298858678937	0.478443620283559	-1.68943387352491	0.0911363141553914	0.359518939077976
"ENSG00000008438.4|PGLYRP1"	49.6895842694118	-3.09080439684231	1.89967540058664	-1.62701711876031	0.1037334620777	0.386473206927483
"ENSG00000008441.16|NFIX"	28.2367254857993	1.88851309824969	1.63383069959527	1.15588053200219	0.247730026718804	0.603218747338108
"ENSG00000008513.14|ST3GAL1"	3026.60823963598	0.211285272612868	0.31137965217515	0.678545534805919	0.49742586288718	0.816932430838305
"ENSG00000008516.16|MMP25"	57.733971466814	-1.15580305200157	1.23477325931372	-0.936044770392877	0.349250137229734	0.704449482910065
"ENSG00000008517.16|IL32"	8495.83289242174	1.335831250051	0.551381055572068	2.42270066508733	0.0154056148480719	0.127136627572318
"ENSG00000008710.19|PKD1"	350.844808175297	0.132513028237067	0.374777311843573	0.353578042345253	0.72365513235974	0.919514986883744
"ENSG00000008838.19|MED24"	337.191694627398	1.31657512224935	0.581272320470402	2.26498850174716	0.0235133851234901	0.162132519739913
"ENSG00000008853.16|RHOBTB2"	138.941112837402	1.3452382540426	0.726179540056773	1.85248713277908	0.0639559035686475	0.292804544386546
"ENSG00000008869.11|HEATR5B"	225.451067440665	0.892959935762036	0.475025275547653	1.87981562608968	0.060133210069185	0.284558022870244
"ENSG00000008952.16|SEC62"	762.822171688771	-0.175826104655352	0.36366126927525	-0.483488673417876	0.628748800158988	0.883049486560334
"ENSG00000008988.9|RPS20"	2819.20175675191	-0.470409446973758	0.44827520388393	-1.04937646092858	0.294004887594086	0.653790754362521
"ENSG00000009307.15|CSDE1"	3031.95348047343	-0.948542937852092	0.252461000709582	-3.75718600174308	0.000171834775896211	0.00658507210898411
"ENSG00000009335.17|UBE3C"	298.793797065121	0.0724089777719284	0.463604127501101	0.156187086086192	0.875885555623427	0.966122433249061
"ENSG00000009413.15|REV3L"	180.711761359627	0.551460234627212	0.49833327671566	1.10660929220239	0.268462888050885	0.626972766666846
"ENSG00000009694.13|TENM1"	46.9516543345257	0.250481148525896	1.01202317382402	0.247505348696147	0.804517152587269	0.947754550600748
"ENSG00000009780.15|FAM76A"	221.191335060041	-0.226562674918638	0.474703370518892	-0.477272100830011	0.63316837488013	0.884642047830367
"ENSG00000009790.14|TRAF3IP3"	3592.65624505273	1.15248119639292	0.346553389439035	3.32555165095466	0.000882437486023603	0.0204474104682969
"ENSG00000009830.11|POMT2"	76.3369551622083	0.190115549866243	0.84870047330777	0.22400782825686	0.822751211945446	0.953208788740123
"ENSG00000009844.15|VTA1"	460.411007973735	-0.114013079887929	0.514836742575073	-0.221454823363357	0.824738309030564	0.953719579469408
"ENSG00000009954.10|BAZ1B"	499.269152884905	0.351908946944168	0.597171898239204	0.589292543707752	0.555665045841246	0.848019544399879
"ENSG00000010017.12|RANBP9"	68.9698201262086	-1.63185392967671	0.940314191801269	-1.73543475564346	0.0826638284837762	0.340502090036272
"ENSG00000010030.13|ETV7"	114.18248299965	-1.03869622049121	1.38145593853169	-0.751885160807377	0.452120122721626	0.785494659593304
"ENSG00000010072.15|SPRTN"	251.193108360034	-0.976081805988552	0.464208143228979	-2.10268135151408	0.0354936332746576	0.210494650138948
"ENSG00000010165.19|METTL13"	217.746762746837	1.8929385246864	0.560466274148462	3.37743520350518	0.000731651888614121	0.017944606781979
"ENSG00000010219.13|DYRK4"	143.802221539357	1.87544190896433	0.593541700358545	3.15974750861047	0.0015790591629509	0.0301629241602526
"ENSG00000010244.18|ZNF207"	2778.33896459147	-1.11316359246533	0.273615311111258	-4.06835271003054	4.7346674921119e-05	0.00256734929113088
"ENSG00000010256.10|UQCRC1"	3299.38541035924	-0.217671827293683	0.409269781641401	-0.531854138902454	0.59482702274831	0.866794551796486
