"Sample_1"	"Sample_2"	"Sample_3"	"Sample_4"	"Sample_5"	"Sample_6"	"Sample_7"	"Sample_8"	"Sample_9"
"ENSG00000001497.16|LAS1L"	9.77224837128501	10.1280729757489	9.62188766042569	9.75069003969391	9.84786802384256	9.8122043322329	9.79508193713277	9.59387169758132	9.73549643577402
"ENSG00000001561.6|ENPP4"	5.55233266193729	6.07268005717122	6.06529842169938	5.92581285888995	6.78890184495266	6.35271929299203	6.10059230893382	5.55778402346078	6.09006825386512
"ENSG00000001629.9|ANKIB1"	5.68392785863148	6.10924882741493	6.19146253100549	6.70152030538881	6.00534482016712	6.55512356636824	6.76656441303071	6.68643355326393	6.30716472696735
"ENSG00000001630.15|CYP51A1"	6.76799343810763	6.55667658770385	6.85474800402589	6.75346073863786	6.39183048774087	6.48479112614184	6.48390679954473	6.20623859344282	6.78462024729838
"ENSG00000001631.15|KRIT1"	6.75660701291286	5.6202466130086	6.56886389501956	6.24684021220739	6.10351930443392	6.50660785453527	6.29561094710959	6.74373823770592	6.19044036612627
"ENSG00000002016.17|RAD52"	4.70358917911256	6.04790825411012	5.55600809190574	6.0328137417035	7.10867295064064	6.62897774165864	6.57088410106611	5.84731074594211	5.54614425176298
"ENSG00000002330.13|BAD"	10.9189990386793	11.2944580730617	10.8108453181614	10.7920517840438	9.96450770819005	10.0547129681858	10.7385974306586	10.5584193734998	10.2766902871869
"ENSG00000002549.12|LAP3"	10.5326397430665	10.3729708632783	11.1497233855682	10.4557947767928	10.308278421672	10.5783698606057	9.93736915495992	11.3157963352579	11.2093940278116
"ENSG00000002586.18|CD99"	14.2006288322671	13.9148784069791	13.694315102783	13.5685016456886	13.6651253793725	13.5622576937952	13.8548792653245	13.9379852549152	13.5642535032126
"ENSG00000002587.9|HS3ST1"	5.7091143917908	4.51331704282051	4.49081010995295	4.76356375264972	6.23734266036111	5.7498534464974	5.74099548674671	5.04573140012008	5.67135051797903
"ENSG00000002726.20|AOC1"	2.0804094561067	2.17708408582824	2.10454588707813	2.0803345722374	2.08200400553759	2.07823428549434	2.9266118986552	2.13814735823513	2.07569240517053
"ENSG00000002745.12|WNT16"	3.54509270511276	3.5500972557322	3.56357928287835	3.58207540943867	4.55033228188349	4.64833648400082	4.07972671304541	3.94265066677671	4.084424509389
"ENSG00000002822.15|MAD1L1"	10.555185429778	10.4375068578733	10.1409452053241	11.3646994854307	11.6002571189299	11.2440881783372	11.0626308056826	11.0133499499254	11.0138939351805
"ENSG00000002834.17|LASP1"	10.9779804209372	11.0406568876376	11.4510071840492	11.0984916482838	11.5947217806671	11.4662122771107	11.4728075968323	11.4665931708535	11.5388844086118
"ENSG00000002919.14|SNX11"	9.70321455460562	9.56787818741974	9.24432316328861	8.87660372512524	9.2304206245617	9.40262082532449	9.27807355753609	9.16973102728777	9.28968477588671
"ENSG00000002933.7|TMEM176A"	8.59816779884946	9.33843887799515	12.3407574232994	11.0977857167455	10.6719592659493	6.99007150774369	8.19990155601731	11.6374486356947	9.47577467070765
"ENSG00000003056.7|M6PR"	10.3871685340031	9.88308155208552	10.4868512025637	11.0021190471947	10.77097378177	10.9958259182712	10.5743020874786	11.258914083764	11.379179478032
"ENSG00000003096.14|KLHL13"	2.42485211902898	1.77362457964728	1.77101089208451	1.7724720927494	1.77332207855654	1.77142180490594	1.77227151036484	2.04635185331569	1.77017852106503
"ENSG00000003147.17|ICA1"	5.56501251765893	4.80592606688337	5.42401199029306	6.28972048037714	6.30349913368322	6.35420669587802	5.53282490504723	6.32698474628517	5.78145579834719
"ENSG00000003249.13|DBNDD1"	7.3445046734101	4.66470965906871	6.11575945337459	5.97741802765156	7.22755773213441	7.10875757641011	6.29895315452877	5.54561084546478	5.84281903363917
"ENSG00000003393.14|ALS2"	4.24427566172874	4.38302008687895	5.14388188006358	5.07806759050995	5.67345209887893	4.28123499569463	4.78282938664825	5.12017046726473	5.03768113857422
"ENSG00000003400.14|CASP10"	7.7422492846901	6.18218798302141	7.3693626060137	7.92474610721948	8.09551879060646	7.87225285834982	7.86078341651308	8.04112380008391	7.63536752960737
"ENSG00000003402.19|CFLAR"	11.5503253014183	11.3513630106142	11.0664765619648	10.9029918038709	11.1392836019525	11.1194444613209	11.0626916770989	11.4130332289423	11.171896544841
"ENSG00000003436.15|TFPI"	5.2918126511663	3.60850971020533	3.61779471969314	3.59508841891734	3.89744718292656	3.58245799784249	4.33915887849297	5.76797463658214	4.72612979847901
"ENSG00000003509.15|NDUFAF7"	7.53977709164412	7.36030927633379	6.64923338201243	5.95469598225533	6.16902732303599	7.00377584135588	7.03807506595705	6.57601559224943	6.8124714355514
"ENSG00000003756.16|RBM5"	9.6394904964833	9.63248489979861	9.64042612771923	9.80831536828105	9.56500613211133	10.1894611221721	9.5184013653306	9.21634040932936	9.38465805260231
"ENSG00000003987.13|MTMR7"	1.96048768421134	1.96148621157601	2.19481104082395	2.09540663953278	1.96121496460622	2.47021242423576	2.01462945587667	1.95951977292933	1.95840765782793
"ENSG00000004059.10|ARF5"	12.3363534861694	12.3373101863931	12.4732085977381	12.2852546462492	12.379299106799	11.9546873755616	12.2704027635047	12.4769172549048	12.1907103807047
"ENSG00000004139.13|SARM1"	6.1280502598417	5.63713220930828	5.62683246516365	6.32203765877069	5.43648370866965	6.97091574073351	6.35909404456148	6.18338187275747	5.40139047212189
"ENSG00000004142.11|POLDIP2"	10.7773541576036	11.0323892774525	10.9810701092352	10.6430734248418	10.5476604103831	10.9522509578176	11.1840706054483	11.2029518747913	11.0608510999891
"ENSG00000004399.12|PLXND1"	9.25335805073065	9.66195512487212	9.27822028147132	9.30502710781873	9.08809340725649	8.55259195671832	9.26665745579463	8.84426005957841	9.26791942882912
"ENSG00000004455.16|AK2"	9.91469604267362	9.27005509982829	9.89106415993879	10.4306250233	9.9820327428627	10.2077882501648	10.3783086855765	10.397119692529	10.5209616743735
"ENSG00000004468.12|CD38"	7.72560752195921	7.12130777376006	6.9968584187459	7.98601326714286	7.97477407612816	8.49134964917564	7.79961188435861	8.73491467328751	8.7691165092722
"ENSG00000004478.7|FKBP4"	8.71815287210936	8.75797998419754	8.94301471230411	9.60382819799322	9.25104014025825	9.47854913469142	8.57988753179064	8.65960405272314	8.91985482143837
"ENSG00000004487.15|KDM1A"	8.759798483902	8.7470481459141	8.7302683675109	8.09925533293761	8.6816932943703	8.17127479244799	8.61704505065179	8.74759646106054	8.14238461448673
"ENSG00000004534.14|RBM6"	9.80361709226764	9.84336558008392	10.0903118988739	10.2175041770359	10.034808738678	10.2337478482705	9.70563428385286	9.53848034263101	10.1017628010758
"ENSG00000004660.14|CAMKK1"	6.49930217484848	7.0277961178426	7.56080136645979	4.74383172901936	6.29806837399064	6.43380859442726	4.83701705778364	6.19216440432777	6.50456622484222
"ENSG00000004700.15|RECQL"	6.6515054115388	6.75920748303569	6.77679573663717	7.35011010255293	6.38287720580916	7.4925690874702	6.89333657210971	7.56137624541107	7.1885114188902
"ENSG00000004766.15|VPS50"	4.9107544163846	4.9628316082092	5.66018523535363	6.40859517087251	4.66912787506461	6.1929888706733	5.37934924832433	5.52446337055727	5.97745462727536
"ENSG00000004776.12|HSPB6"	3.08458714651739	2.04864559842923	2.04383059826032	2.04653118019076	2.04809192646117	2.39307138468581	2.04616178503879	2.04460127017451	2.04228212536077
"ENSG00000004777.18|ARHGAP33"	4.96019537496352	6.44325587184706	6.01785961271505	5.45710616896045	5.57062532805927	6.33385600147239	5.34580763728721	4.70104930444656	4.89442381662277
"ENSG00000004779.9|NDUFAB1"	9.34749648031269	9.17406661631599	9.15100418946231	9.43553479690749	9.75124723152326	9.33402104760928	9.35219353474054	9.47052943914465	9.12728668606167
"ENSG00000004799.7|PDK4"	4.7083201674373	3.52815575880923	6.12823662906406	5.04492974663907	3.74768264755616	3.5460533423989	3.5049344810797	4.85742994836888	3.60677663756582
"ENSG00000004809.13|SLC22A16"	3.66404147528065	3.66957688118864	3.75384189447899	4.09694761873266	3.71230920842565	4.14799537853445	4.41869402928956	4.76611077242191	4.74256092504052
"ENSG00000004838.13|ZMYND10"	2.84958699402237	2.77890905831346	2.77193152190963	3.03432043338898	2.77810626716239	3.6999162519999	2.77530862395386	2.77304775372804	3.66104290034867
"ENSG00000004848.7|ARX"	1.03837627402492	1.0390556652067	1.03746302572992	1.03835321650858	1.03887126128007	1.03771331244973	1.03823098955837	1.59853713588855	1.03695615042723
"ENSG00000004864.13|SLC25A13"	7.78265126532264	7.12471635360946	7.58269447423801	7.53194804079421	6.26469902920105	7.45550909890439	7.41329863260636	7.26622522655704	7.4756913097223
"ENSG00000004866.20|ST7"	5.17980706141094	4.73754647040505	5.79894632518344	5.66884280257843	5.30119258672067	5.88166189005533	5.9805010351374	5.79732556065616	5.85034932240678
"ENSG00000004897.11|CDC27"	8.27028901879536	7.8065923933888	7.80315146254257	7.29956697242251	6.82005122723432	7.36701881177072	6.95107946320508	7.03180136163181	7.39820124994731
"ENSG00000004939.13|SLC4A1"	2.65093899585606	2.6604367199997	2.63739829541882	2.65060841459374	2.65790411957888	3.79708888355585	2.76929756368577	4.35166912136452	2.62945753937711
"ENSG00000004961.14|HCCS"	7.75647421077204	8.41871931325824	8.23658670633976	8.45123748781105	7.38757831586093	7.9653621973259	7.73903591038151	8.36779912622139	8.23218452155144
"ENSG00000004975.11|DVL2"	10.2500361169632	9.87424020880998	10.252626321353	10.2539291050203	9.91024848762008	9.50104717174625	10.3377450394724	9.97772958895371	10.0518935244698
"ENSG00000005001.9|PRSS22"	3.62043717072726	4.20868259952043	4.89177722289416	4.14839883615327	3.58583280329085	4.23577900078965	4.25318222053037	3.57649442010783	3.57025943228542
"ENSG00000005007.12|UPF1"	9.27064653025502	7.91633881450825	8.0741410930274	7.9065215284373	9.28544357048258	7.6046746692972	8.30052395833318	8.43438540539827	8.07201624716796
"ENSG00000005020.12|SKAP2"	7.85192740776958	7.30303844357442	8.3742062797972	9.26620959034764	9.30446054328444	9.13721278245782	8.65869032109555	9.80826055796866	9.35308257734745
"ENSG00000005022.5|SLC25A5"	11.7177285317736	11.7555631868568	11.7052433622445	11.1965899456253	10.9830830678864	11.1386755806201	11.3118216633735	11.3051096719634	11.3157129618102
"ENSG00000005059.15|MCUB"	11.0329676926334	11.35698793094	11.1130407351557	10.9233830451578	10.3868285701195	10.7908999370175	11.2594472718288	10.8431917562623	10.9751069060102
"ENSG00000005075.15|POLR2J"	10.4599610476338	10.5771674332753	10.4440556301684	10.0417891884812	10.4739469538312	10.0023481596477	10.5038581591067	10.3904371061275	10.1318183889854
"ENSG00000005100.12|DHX33"	7.01697311185041	5.09032725152582	5.12162174275949	6.74775639207367	5.61529114678068	6.55270504698025	5.91244509737952	6.86326924051175	5.42835534177555
"ENSG00000005102.12|MEOX1"	4.15792561234078	4.36827279343755	4.20968720318284	4.26705137856515	5.62944140871347	6.08854128431926	6.1002807053038	6.12225687758119	5.41383249211858
"ENSG00000005156.11|LIG3"	8.07502999913882	8.07449451390602	7.79189377706529	8.66687723763594	7.94020550276067	7.80167140530837	8.55387326919644	8.17311446491465	7.860823930928
"ENSG00000005175.9|RPAP3"	7.43415533905769	7.63098600322734	7.39785155013703	7.69151065943589	7.87736032978723	7.51190582415896	7.35695707536525	8.06830576556992	7.46560910365018
"ENSG00000005187.11|ACSM3"	5.40175764979131	5.53545228931592	4.9525605888814	3.92605706960687	4.42152930105213	3.91458861460518	4.17437615894145	5.63124600806882	3.90065484140723
"ENSG00000005189.19|REXO5"	4.16838927108172	4.92047026668385	4.56887791080556	4.40103326555897	4.96713624800307	4.72844756055696	4.01757498037485	4.24381049003649	4.30605063127921
"ENSG00000005194.14|CIAPIN1"	10.0983642165239	9.7852249873769	9.89111172846255	9.72643868833337	10.1885469083738	9.47303154859624	9.77765927990257	9.8002829766811	9.6994388330484
"ENSG00000005206.16|SPPL2B"	9.58335139749076	9.71892113912152	9.43359571503685	9.08686818805754	10.0860262260083	9.40157405849114	9.20416585160323	8.99052434357745	9.82339069416897
"ENSG00000005238.19|FAM214B"	9.03167190271376	9.5313196285386	9.93799296672202	8.72302589615054	8.85070336550116	9.30204360042461	8.92948570309698	10.0895919306126	9.3053511403696
"ENSG00000005243.9|COPZ2"	5.48569044246207	7.17670341859289	5.62421198535925	5.72547868659543	6.98330251851284	6.22383620158056	5.1250314918342	4.49944203862938	5.37414584815285
"ENSG00000005249.12|PRKAR2B"	6.76755601462071	5.69715600927762	7.04448239221024	7.57915190208859	6.49934587730438	4.44534865090036	7.774863432057	9.28518477082008	8.32094247417162
"ENSG00000005302.17|MSL3"	8.94538480099797	8.70659569197754	8.65224176654769	9.22157229032519	9.0237666497429	9.31299079454232	9.07994888241772	8.70727610876724	8.86588439712683
"ENSG00000005339.14|CREBBP"	9.0683668122183	9.39511603755944	9.3660522202337	8.13393350369188	10.0636569683597	9.22061436451208	9.26331037956182	7.87298632455052	8.1699713258411
"ENSG00000005379.15|TSPOAP1"	8.63273244946845	6.51745416500799	7.20386890813283	8.79131825510946	9.44732054074348	8.85738840194413	8.56846719020317	7.18919672314377	8.37466071386645
"ENSG00000005381.7|MPO"	7.02962202612998	7.12329334340972	6.25644630826423	6.0300912468486	7.12040732242174	4.94152849800385	4.39651203317852	7.27881822598794	8.68265729551218
"ENSG00000005436.13|GCFC2"	7.3091547727458	7.70502428636547	6.96422422274283	7.42147777936023	5.78324362282262	7.22529148376417	6.37499534095134	6.97933619542269	6.95395646073128
"ENSG00000005448.16|WDR54"	9.5526639446504	9.80726324279481	8.21497217229211	9.28594010612577	10.0768788597101	10.2787874205164	9.93304198845401	8.62252411490997	8.96015399706165
"ENSG00000005469.11|CROT"	4.83577600665826	4.57184200963762	4.98069230359872	5.41287749473509	4.94506236421853	5.30898876095174	5.32847122530983	4.94772634943939	5.56068771620136
"ENSG00000005471.15|ABCB4"	5.12890673922713	4.98964787291936	4.88158558227329	5.56931192053779	4.81789953092715	4.4620193942501	4.36030157317796	4.21706151257754	5.23681809231616
"ENSG00000005483.20|KMT2E"	12.1758660516169	12.0624777468483	12.2436631359878	11.5130304504446	11.4075509667908	11.5826704568665	11.5741490543125	10.8467523306095	11.4519035784387
"ENSG00000005486.16|RHBDD2"	12.8776541036501	12.8745845392871	12.6188550321454	11.5230485111695	11.2615294191134	11.2348550659724	11.598862171926	11.1702679686286	11.3319839601521
"ENSG00000005513.9|SOX8"	2.2255983482284	2.31008461632841	2.16304413045887	2.16474632430062	2.47152880537798	2.1635225859712	2.16451252617576	2.16352822254125	2.79858965590255
"ENSG00000005700.14|IBTK"	6.61012183985104	6.29421895516871	6.01416000046003	6.71977005467331	6.2784888611151	5.88431054637671	6.93230447794185	6.60286797615443	5.84925816696926
"ENSG00000005801.16|ZNF195"	7.44287757089163	7.41908629999534	6.58517017893637	7.70895403567945	7.14789866305055	8.0918714232064	7.15775963613104	7.21982791305725	7.36777124019399
"ENSG00000005810.17|MYCBP2"	10.109166825516	9.18755840733149	9.51673140055407	10.0433795828398	10.3615273464513	9.98351332466357	10.2663595601286	9.88625436420059	9.73546042326485
"ENSG00000005812.10|FBXL3"	7.41819304702604	7.57627438510779	7.70028193872146	6.31471363394378	6.64757281293573	6.63849399311043	7.09793451247645	7.17739332154124	7.04725103937604
"ENSG00000005844.17|ITGAL"	11.4856684873697	11.8909322205957	11.105843368138	11.8479328315474	12.55439842825	12.044255758796	12.3459629397825	11.685942070246	11.8358009159914
"ENSG00000005882.11|PDK2"	9.03167334159758	9.35437894590636	8.51529447780231	9.30452222499719	8.79027070055868	8.96205183499341	8.95145259375643	9.00641387366661	8.97555380847675
"ENSG00000005884.17|ITGA3"	2.86777933406358	2.87010452200854	2.8646473975037	3.06896639670188	3.60996015733618	3.49059630337746	3.10790110285676	3.00302162636903	2.87859245095488
"ENSG00000005889.15|ZFX"	8.07513006390917	7.491770411	7.99130509293691	7.97395363489024	8.67606322208304	7.46526033990266	7.54082025029635	7.54441330504427	7.93584450342683
"ENSG00000005893.15|LAMP2"	8.75428666496185	8.41439383573429	9.20635183456763	9.01253789338438	8.55585936461514	8.59620347771993	8.40839535014207	9.40643385573555	9.56055216002558
"ENSG00000005961.17|ITGA2B"	11.9863722839539	10.1879606167543	11.046948966365	11.6755128202947	10.5546049888578	6.36771682540868	10.9337914215073	13.0510463736058	11.7703508591394
"ENSG00000006007.11|GDE1"	9.90666796549531	10.4805042296532	10.087616391546	9.58666592259607	9.85439460734755	9.2799453942715	9.47081706889242	9.77627369297812	9.80808400510102
"ENSG00000006015.17|C19orf60"	11.8782187408157	11.6152781594012	11.4469205794356	11.2193952873911	11.6335282058595	11.7592269655207	11.6507560710286	11.3140376735068	10.7872389450651
"ENSG00000006016.10|CRLF1"	2.00026864329302	1.99542943748367	2.24680233287904	1.95155634544887	1.90102600114553	1.97612909639716	1.90030180366639	1.93895521537374	1.99370619638602
"ENSG00000006025.11|OSBPL7"	8.42887762829743	7.96921094491948	8.22670731694155	7.70594026249381	6.08520662429319	8.37710009734596	8.54980087734817	7.43594165271738	8.52052456236467
"ENSG00000006062.14|MAP3K14"	9.26772317183515	9.68396332093221	10.0224018360206	9.33135660551171	8.92661656747205	9.29574827107159	9.12240463848762	8.79314834456135	8.96703383989613
"ENSG00000006118.14|TMEM132A"	5.1270649818591	4.17364463527518	4.20760449861448	5.42613208081742	5.89827780050499	4.14692279048476	5.66616627915869	5.65169130210944	4.63421577994294
"ENSG00000006125.17|AP2B1"	9.38062038395619	8.9927422575456	9.08278021022889	9.3838976168129	10.0410042123897	9.7802652929355	9.59373225881618	9.46794092825754	9.39558322127067
"ENSG00000006194.9|ZNF263"	9.65019013705533	9.69938758207054	9.9515605489021	8.73151164396078	9.50682016878668	9.64417590275205	9.91614214232124	9.52888936390746	9.35548747926615
"ENSG00000006282.20|SPATA20"	9.84808366559903	9.61040693106884	9.63442166411128	9.61790361203514	9.49801985332073	9.30909794959985	9.71838371867505	9.69733690620485	9.26751794354404
"ENSG00000006327.13|TNFRSF12A"	5.75712276036806	6.46573545765667	7.89420389398086	4.37185285266444	4.81249144101745	5.98672060625201	5.03442892522496	7.01065586898692	5.83536303160321
"ENSG00000006432.15|MAP3K9"	4.09672328280524	6.00467648321234	5.16141155173003	4.64082808818493	4.96420589806361	5.75824412959549	4.29500643495845	4.07259001602988	4.53176452096465
"ENSG00000006451.7|RALA"	9.55722278440858	9.4553521948302	9.3800819415962	8.86366299191844	9.0513622634585	8.83378075508849	8.71392831533759	9.05310943629386	8.96883887802205
"ENSG00000006453.13|BAIAP2L1"	4.28554173090127	3.38769857906449	3.43183748442993	3.50514746968722	3.29380638420584	3.19188425665417	3.19556853734598	4.44424225646172	3.18643844306921
"ENSG00000006459.10|KDM7A"	8.00654870818831	8.01312297367968	8.25821909283604	8.03401219809389	7.46697308763714	7.85482183484492	7.50965251460885	7.3719872816858	8.27730897071447
"ENSG00000006530.15|AGK"	8.91809260502057	8.31004426584962	7.67363837815789	8.11079348642988	8.54639390981572	8.33722282733127	7.953911427312	7.76243449355064	8.28864046195533
"ENSG00000006534.15|ALDH3B1"	9.83256766470074	10.1856025377568	10.809085107846	10.2155584662255	8.38906033839067	8.74730371540224	9.74476249064143	11.0031305905808	10.1625476675263
"ENSG00000006555.10|TTC22"	6.45184661045635	6.68768810995912	6.53417780349279	6.83653846378665	7.28791563675483	7.12502383462059	7.06501357342564	5.95709624761932	6.59090756086843
"ENSG00000006576.16|PHTF2"	8.28355167385955	8.48944311966564	8.35288134731585	7.74518581913015	7.56406396866551	7.76438139083447	7.40714426164964	8.56439110971591	8.16496789924174
"ENSG00000006607.13|FARP2"	6.34196719202748	6.28524965582244	6.69153984213749	6.14000160822071	5.97614493873563	6.44559941655663	6.52928239933684	5.63736210145717	6.05578349245851
"ENSG00000006625.17|GGCT"	7.00291481416448	6.74589769552459	6.4480224518086	6.92658003545983	7.42068385860161	7.20265324575126	7.11745679960802	7.22658670825376	7.1322078134229
"ENSG00000006634.7|DBF4"	8.63862606169683	8.61392059287171	8.44229052838459	7.67946526372057	7.64471618156481	7.27541472305342	7.7785810214017	5.93722059510371	6.69220133015487
"ENSG00000006638.11|TBXA2R"	9.01634073601978	7.79327924262696	6.74451279696419	7.98271983627812	6.26763619846683	7.64426816182215	9.20915449072381	9.83218740282902	8.78683688097859
"ENSG00000006652.13|IFRD1"	9.55883769548193	9.37743153829622	9.33654265805447	9.67371043057033	9.19516198543137	8.56421509068276	9.34877302105267	9.43112819559465	8.80339170513332
"ENSG00000006695.10|COX10"	6.74032871100275	7.41381561326242	6.34250994401426	7.25652962490083	6.86226471131995	6.97711728823349	7.23097301360006	7.58929370883536	7.0364515100545
"ENSG00000006704.10|GTF2IRD1"	2.78532932492382	2.7892780089944	2.98757644790288	4.06624467743898	2.83881336421941	3.68698166301719	2.78447923616545	2.81461779567507	2.79815543838893
"ENSG00000006712.14|PAF1"	10.0202021525473	9.46452895680663	9.32191160827217	9.21388928452461	9.22937809877613	9.8891977672697	9.0629948714003	9.30643023902801	9.36292497741626
"ENSG00000006715.15|VPS41"	6.48940828084616	6.42453136785207	7.26590516426061	8.39186461439387	7.05529588243053	7.97002432102914	7.87062804843744	7.91261064742531	8.1500238686776
"ENSG00000006740.16|ARHGAP44"	2.38465503828665	2.59888069387289	2.81155115779771	2.41186290333719	2.38551811293997	2.40432823353929	2.48357713450749	2.46370062424736	2.69388009035688
"ENSG00000006744.18|ELAC2"	9.468845390791	10.0331509578368	8.42167129325479	9.45162398268686	9.70475353525855	9.77981697361742	9.91943124715456	9.98799129468753	10.2321333712002
"ENSG00000006747.14|SCIN"	2.25873637268813	1.57784894740105	1.57540699798901	1.7321412563712	1.57756651899571	1.57579116470445	1.57658526300606	1.57579568906344	1.57462851565868
"ENSG00000006756.15|ARSD"	7.45409239245679	6.23044336581913	7.05617935906057	8.22166428151023	7.71198805359221	6.22016319696631	7.42242639589869	7.14523029188721	8.30659139318556
"ENSG00000006757.11|PNPLA4"	4.51826120360439	5.74629260382629	5.45928746975992	6.06064231795084	7.3113306131628	5.98823341303562	5.80849865865125	5.64828579293349	7.29579095888161
"ENSG00000006831.9|ADIPOR2"	8.71767338570402	7.87408088368597	8.20203539830556	8.35957001016985	8.35753485888374	8.02505657470931	8.79665376778546	8.85352937707637	8.2850622733234
"ENSG00000006837.11|CDKL3"	3.86873127022243	3.85673998786128	3.4989238039798	3.38263246004244	3.61980577629927	3.74949040234546	3.71857647884665	3.3453988418755	3.3202063068651
"ENSG00000007001.12|UPP2"	0.453142222423917	0.74836317642371	0.452706679092336	0.453131198397575	0.453379224667106	0.474139484331384	0.453072784296456	0.45282722710293	0.452465906019747
"ENSG00000007038.10|PRSS21"	4.72932310341925	5.40693468570527	6.08805570611312	5.93031663760245	4.53563163749347	5.24499622158146	6.21043032591103	5.21345191766319	6.60477946979549
"ENSG00000007047.14|MARK4"	6.23798343161964	8.0228450529064	8.07847058805527	7.43454069945168	9.29320152391368	6.42316144723134	6.88482814768854	7.68900852563271	7.63535662637171
"ENSG00000007080.10|CCDC124"	10.6323658828644	11.1308848133538	10.8242616809703	10.6771975362656	10.8289838630174	10.5459553087147	10.8167855019072	10.9500877614553	10.5424972580161
"ENSG00000007129.17|CEACAM21"	6.84083036506468	7.319626371902	7.2464192590966	7.02548251469974	6.86047745898115	7.52381497455122	6.28803068984758	8.50732050464083	7.95385316858814
"ENSG00000007168.12|PAFAH1B1"	7.37847119340834	8.23780985895997	8.41596940918844	7.85227502686865	8.24875519090967	7.96300301699936	8.06042063852581	8.48707037552852	8.34290705250325
"ENSG00000007202.14|KIAA0100"	7.53333150336543	7.76518852183555	7.65199848881043	7.87896879104648	7.82588064972292	7.95594847817138	7.77876543076515	8.0490255242833	7.47136727042722
"ENSG00000007237.18|GAS7"	8.90993149304627	9.41829026056339	10.1123097279132	10.2781297726538	9.41218332454364	9.3858483851128	9.22826349718387	10.6394606968042	9.97499027647198
"ENSG00000007255.10|TRAPPC6A"	11.3085768301097	10.4755990114664	10.9166300245591	11.0771248258302	11.4464421545643	10.7090943165042	11.5397010986756	10.1871546076173	10.4705261144028
"ENSG00000007264.14|MATK"	11.23394777479	11.7280353086103	11.3375164676207	11.2468701286506	11.837623779121	12.0000006068052	11.9285560997974	10.246564161486	11.4539826366066
"ENSG00000007312.12|CD79B"	11.1319719304721	11.0388990956049	10.5048544944339	11.5814387081161	12.7642741394349	12.3781375648505	10.7062533674658	10.9407494764908	11.950838324271
"ENSG00000007314.12|SCN4A"	0.222183166630552	0.222446367732793	0.484231299043617	0.222174254145185	0.22237481461298	0.221927437788376	0.222127031516745	0.221928572617074	0.221636707721879
"ENSG00000007341.18|ST7L"	7.30609550005593	7.29417961207069	7.33777800687296	7.28636959498404	6.86960555239834	7.33757100052627	7.12494369349359	7.21157428806622	6.7490864875789
"ENSG00000007350.16|TKTL1"	6.95580769150822	5.57472482091871	6.4430776438318	6.01094792956361	5.49244620779738	9.49279061362424	7.50278700635481	5.80030487080017	5.08050270154786
"ENSG00000007376.7|RPUSD1"	10.3084106048345	10.669927102782	10.129455279071	10.0281286761783	10.384229332914	10.047359635124	10.3213128393613	10.2814170900151	10.3230077353147
"ENSG00000007392.16|LUC7L"	9.04314562030539	9.02065663701191	8.74180766728724	8.84543279048994	8.70232934059112	9.62854014234948	8.14471568187785	8.25321291311242	8.29832455852612
"ENSG00000007402.11|CACNA2D2"	8.21330408747602	7.1616487222234	7.20427786528629	5.63535398060754	6.55555661893881	5.90346323444929	7.31607366973735	6.24573955905276	6.73296035975622
"ENSG00000007516.13|BAIAP3"	4.689293722621	4.38292221021011	6.25727602399761	6.78697203490253	5.23085634692662	6.05795371600397	6.62768548019188	4.25740286213849	5.24147341707574
